sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
7,7,your,11.547495147310135,2.6894426519000296,3.905771052441172,3.489251178153934,62.45996084049943
7,8,case,13.487658977122512,3.957953665297417,6.090362688334032,5.1966052964686895,76.27848230935463
7,9,I'll,7.667167487685381,2.1521909285787837,2.8616004173949183,2.478445703933434,48.64143937164423
7,10,be,9.607331317497756,2.5909465026244676,3.290352046869218,2.954690590825785,62.45996084049943
7,11,glad,13.487658977122512,1.9880306797861809,3.4857694562214503,4.302431223119786,48.64143937164423
7,12,to,7.667167487685381,2.158160392171242,2.86743377289797,2.484925226204078,48.64143937164423
7,13,make,13.487658977122512,4.919037303683202,10.964131211133724,5.757083972879416,76.27848230935463
7,14,an,13.487658977122512,3.322205792700609,8.41787153405166,4.500056652374434,76.27848230935463
7,15,exception.<EOS>,11.547495147310135,2.6178090887905303,8.738706086719503,3.4406547611241023,62.45996084049943
8,0,The,11.547495147310135,3.4356256009573163,5.29119298441595,5.938510596457454,48.64143937164423
8,1,trouble,36.76962493487105,4.629518319448974,9.31620828152162,11.799238490255163,103.91552524706503
8,2,with,19.30815046655965,2.4357404492205523,3.5499363667550186,4.8791087052071225,62.45996084049943
8,3,her,15.427822806934891,3.6385873631008976,4.89744148795996,5.860756329209723,62.45996084049943
8,4,is,7.667167487685381,1.776114722253911,2.9695174942013756,2.070235800882847,48.64143937164423
8,5,that,25.128641955996777,5.1309532612154705,6.300363486443894,8.465524282008705,103.91552524706503
8,6,she,9.607331317497756,2.193977173725991,2.9024339059162805,2.9708893965023955,48.64143937164423
8,7,lacks,23.1884781261844,4.337014603418518,5.495360427022759,9.518446650988391,76.27848230935463
8,8,the,7.667167487685381,1.1642447040269364,1.896180081639863,1.9309260720639965,34.82291790278903
8,9,power,23.1884781261844,4.334029871622289,4.993691853760314,7.127502933120672,90.09700377820982
8,10,of,5.727003657873004,1.7223895499217867,2.441598821175196,2.011920100447049,34.82291790278903
8,11,conversation,27.06880578580915,4.650411442022579,5.868695179218068,10.84350895533514,90.09700377820982
8,12,but,9.607331317497756,2.456633571794156,3.1591015480505553,3.0130062912615827,48.64143937164423
8,13,not,15.427822806934891,3.3013126701270044,4.168272050078498,6.113457697764848,76.27848230935463
8,14,the,13.487658977122512,3.1132745669645683,5.107442286069821,5.034617239702584,62.45996084049943
8,15,power,27.06880578580915,5.811472110755716,7.312450666223363,10.542211169750182,103.91552524706503
8,16,of,5.727003657873004,2.080557365469284,4.75744095588672,2.4006914366857033,34.82291790278903
8,17,speech.<EOS>,17.36798663674727,8.381326187309009,35.99214299697703,10.23119410075926,90.09700377820982
9,0,Weather,27.06880578580915,5.110060138641867,7.7266189069400335,8.400729059302263,103.91552524706503
9,1,forecast,25.128641955996777,4.853373204166159,7.207450267168432,9.366177877628251,103.91552524706503
9,2,for,9.607331317497756,3.2207249116288175,3.905771052441172,4.671763992546507,48.64143937164423
9,3,tonight:,27.06880578580915,5.196617360732512,8.458705022573021,9.317581460598422,103.91552524706503
9,4,dark.<EOS>,23.1884781261844,7.22921971396456,16.832486847203732,12.0098229640511,103.91552524706503
10,0,You,13.487658977122512,3.659480485674502,5.320359761931209,5.776522539691348,62.45996084049943
10,1,"see,",23.1884781261844,4.163900159237227,7.1782834896531735,7.704180415208008,90.09700377820982
10,2,money's,29.00896961562153,4.539976365562099,12.022885234937608,9.544364740070971,103.91552524706503
10,3,not,27.06880578580915,5.402563854672323,7.1753668119016485,9.113476509073127,103.91552524706503
10,4,everything,25.128641955996777,5.372716536710032,10.570379714677737,9.42125381692873,103.91552524706503
10,5,in,7.667167487685381,1.7999925766237443,2.5174324427148687,2.695509700000015,34.82291790278903
10,6,life,13.487658977122512,3.605755313342377,5.912445345490956,4.652325425734574,76.27848230935463
10,7,is,9.607331317497756,2.9103128048209865,4.054521617768991,3.3013450323052513,62.45996084049943
10,8,it?,3.786839828060625,1.2269240717477488,1.9574303144219056,1.4741197519835776,21.004396433933827
10,9,But,15.427822806934891,3.5400912138253364,4.217855571854438,4.940664166778243,76.27848230935463
10,10,it,3.786839828060625,1.1254431906759574,1.8582632708700269,1.3639678733826257,21.004396433933827
10,11,keeps,25.128641955996777,4.590716806097995,7.192866878410802,8.290577180701312,103.91552524706503
10,12,you,9.607331317497756,2.0895115608579715,3.8299374309015,3.0292050969381936,48.64143937164423
10,13,in,11.547495147310135,3.4535339917346906,4.690357367601625,3.890981558933876,76.27848230935463
10,14,touch,19.30815046655965,3.4833813096969823,6.221613187152696,5.84131776239779,76.27848230935463
10,15,with,15.427822806934891,5.871166746680299,9.81496017703254,7.20201743923308,90.09700377820982
10,16,your,13.487658977122512,11.157126757802114,19.034578549605747,12.252805049200258,90.09700377820982
10,17,children.<EOS>,5.727003657873004,1.1970767537854572,2.097430846495147,1.4417221406303566,34.82291790278903
11,0,I,3.786839828060625,1.3075118302459356,2.0361806137131033,1.561593302637275,21.004396433933827
11,1,always,40.6499525944958,4.701151882558474,9.09745745015718,13.905083228214538,103.91552524706503
11,2,wanted,30.949133445433908,3.951984201704958,5.999945678036731,8.643711144451421,103.91552524706503
11,3,to,11.547495147310135,3.14013715313063,7.303700632968785,4.12424436067707,62.45996084049943
11,4,be,17.36798663674727,3.9609383970936456,7.4291177762843965,7.338087406916609,76.27848230935463
11,5,"somebody,",25.128641955996777,6.154716267322067,9.975377453366464,9.25278623789198,103.91552524706503
11,6,but,15.427822806934891,2.7073510426774043,3.722020354095043,4.70740136503505,62.45996084049943
11,7,now,21.248314296372023,4.5489305609507875,8.659955787428306,8.287337419565988,90.09700377820982
11,8,I,3.786839828060625,1.0657485547513748,1.79992971583951,1.2991726506761827,21.004396433933827
11,9,realize,15.427822806934891,4.620564124060286,7.335784088235569,5.7441249283381275,90.09700377820982
11,10,I,3.786839828060625,1.0896264091212076,1.8232631378517168,1.3250907397587597,21.004396433933827
11,11,should,21.248314296372023,4.2683657721052475,5.3757766392101995,6.910438937054089,90.09700377820982
11,12,have,19.30815046655965,4.059434546369207,5.638277636847525,7.652344237042854,76.27848230935463
11,13,been,19.30815046655965,4.78472437285289,5.434110194240716,6.764649685964595,103.91552524706503
11,14,more,23.1884781261844,5.241388337675949,10.284545295028202,10.53897140861486,90.09700377820982
11,15,specific.<EOS>,23.1884781261844,4.814571690815181,29.66878563166899,9.913697509497691,103.91552524706503
12,0,"Reader,",54.23109940318244,3.799762880097272,11.687467293512135,17.68588447313545,103.91552524706503
12,1,suppose,58.111427062807195,4.035556691999374,14.292060525624716,18.99150821067026,103.91552524706503
12,2,you,17.36798663674727,3.5132286276592737,8.48787180008828,5.951469640998742,76.27848230935463
12,3,were,29.00896961562153,4.6325030512452035,9.497042302116224,9.764668497272874,103.91552524706503
12,4,an,13.487658977122512,3.4803965779007533,7.21620030042301,4.380185490367516,76.27848230935463
12,5,idiot.,13.487658977122512,3.2505722295911093,5.854111790460439,5.10589198467967,48.64143937164423
12,6,And,9.607331317497756,2.5043892805338226,3.637436699300794,2.8607375179014434,62.45996084049943
12,7,suppose,30.949133445433908,4.241503185939185,9.289958181757887,9.913697509497691,103.91552524706503
12,8,you,9.607331317497756,1.9641528254163472,3.932021152204905,2.779743489518391,48.64143937164423
12,9,were,17.36798663674727,4.426556557305392,6.043695844309619,6.165293875930002,90.09700377820982
12,10,a,3.786839828060625,1.1940920219892277,1.9253468591551215,1.438482379495034,21.004396433933827
12,11,member,17.36798663674727,3.844533857040709,4.8711913881962285,5.326195741881574,90.09700377820982
12,12,of,7.667167487685381,2.447679376405469,15.228314083864516,2.7991820563303236,48.64143937164423
12,13,Congress.,25.128641955996777,3.966907860686104,18.375409377760903,7.435280240976272,103.91552524706503
12,14,But,17.36798663674727,3.3908546240138784,4.072021684278145,5.689048989037651,90.09700377820982
12,15,I,3.786839828060625,0.8926341105700843,1.630762406251011,1.1112665048275003,21.004396433933827
12,16,repeat,25.128641955996777,5.775655329200966,23.759596507077624,12.907236798535326,103.91552524706503
12,17,myself.<EOS>,13.487658977122512,1.5194277877782048,14.761645643620378,5.238722191227877,48.64143937164423
13,0,It's,21.248314296372023,3.951984201704958,4.620357101565005,10.030328910369288,62.45996084049943
13,1,a,19.30815046655965,4.975747207811555,7.504951397824068,7.992519156251676,90.09700377820982
13,2,catastrophic,104.67535897830426,4.059434546369207,20.805001944781935,42.15580032822339,103.91552524706503
13,3,success.<EOS>,30.949133445433908,4.360892457788351,39.68465703040875,11.646969716895024,90.09700377820982
14,0,History,0.0,0.0,0.0,0.0,0.0
14,1,teaches,0.0,0.0,0.0,0.0,0.0
14,2,us,0.0,0.0,0.0,0.0,0.0
14,3,that,0.0,0.0,0.0,0.0,0.0
14,4,men,0.0,0.0,0.0,0.0,0.0
14,5,and,0.0,0.0,0.0,0.0,0.0
14,6,nations,9.607331317497756,1.161259972230707,4.91202487671759,4.755997782064882,21.004396433933827
14,7,behave,27.06880578580915,5.599556153223446,7.34161744373862,10.114562699887662,103.91552524706503
14,8,wisely,19.30815046655965,3.916167420150209,8.26328761322079,8.154507213017784,76.27848230935463
14,9,once,23.1884781261844,7.12176936930031,10.494546093138062,10.422340007743264,103.91552524706503
14,10,they,11.547495147310135,2.495435085145135,4.909108198966064,3.336982404793795,62.45996084049943
14,11,have,9.607331317497756,2.710335774473634,3.4070191569302524,3.0842810362386697,62.45996084049943
14,12,exhausted,17.36798663674727,3.8773659067992297,5.544943948798699,5.459025948429781,90.09700377820982
14,13,all,5.727003657873004,1.9223665802691392,2.6370162305274283,2.228984096513631,34.82291790278903
14,14,other,13.487658977122512,4.492220656822433,5.404943416725458,5.30351741393432,76.27848230935463
14,15,alternatives.<EOS>,21.248314296372023,4.647426710226349,7.633285218891205,7.393163346217084,90.09700377820982
15,0,Marry,30.949133445433908,5.0921517478644915,6.877865681246011,14.109188179739832,103.91552524706503
15,1,me,23.1884781261844,3.283404279349629,6.705781693905987,10.214995295082648,90.09700377820982
15,2,and,15.427822806934891,5.51598366292903,6.997449469058571,6.243048143177733,90.09700377820982
15,3,I'll,13.487658977122512,3.1102898351683392,3.797853975634715,4.26355408949592,76.27848230935463
15,4,never,23.1884781261844,4.92202203547943,6.058279233067248,9.86510109246786,103.91552524706503
15,5,look,21.248314296372023,5.369731804913801,6.615364683608685,7.956881783763134,103.91552524706503
15,6,at,13.487658977122512,3.2177401798325884,4.492023280497867,4.023811765482083,76.27848230935463
15,7,another,42.59011642430818,6.026372800084214,22.09417351095636,17.429943343445004,103.91552524706503
15,8,horse!<EOS>,30.949133445433908,7.745578314712201,42.61883484844375,19.12109865608315,90.09700377820982
16,0,If,3.786839828060625,0.8747257197927092,1.6132623397418548,1.0918279380155678,21.004396433933827
16,1,you,27.06880578580915,4.011678837629541,6.621198039111737,8.271138613889377,90.09700377820982
16,2,find,13.487658977122512,3.2565416931835673,8.207870735941798,4.872629182936478,62.45996084049943
16,3,it,15.427822806934891,4.229564258754269,4.891608132456909,5.067014851055805,90.09700377820982
16,4,hard,15.427822806934891,3.2565416931835673,4.468689858485661,5.621014005195887,62.45996084049943
16,5,to,15.427822806934891,2.4208167902394067,3.538269655748915,4.299191461984464,62.45996084049943
16,6,laugh,23.1884781261844,4.6384725148376615,7.688702096170196,9.641557574130632,90.09700377820982
16,7,at,7.667167487685381,2.0507100475069926,3.281602013614641,2.368293825332482,48.64143937164423
16,8,"yourself,",13.487658977122512,3.635602631304669,12.157052411507795,4.872629182936478,76.27848230935463
16,9,I,0.0,0.0,0.0,0.0,0.0
16,10,would,25.128641955996777,4.480281729637517,14.029559527987391,11.876992757502894,90.09700377820982
16,11,be,17.36798663674727,2.987915831522944,4.91202487671759,5.624253766331209,62.45996084049943
16,12,happy,15.427822806934891,4.617579392264058,8.829123097016804,6.398556677673195,76.27848230935463
16,13,to,7.667167487685381,1.0896264091212076,3.6082699217855354,1.9633236834172176,34.82291790278903
16,14,do,11.547495147310135,4.43252602089785,14.580811623025776,4.953623211319531,76.27848230935463
16,15,it,3.786839828060625,1.1552905086382492,1.8874300483852853,1.396365484735847,21.004396433933827
16,16,for,13.487658977122512,6.650181745496106,21.353337362068793,8.556237593797725,76.27848230935463
16,17,you.<EOS>,3.786839828060625,1.2120004127666024,3.383685734918046,1.457920946306967,21.004396433933827
17,0,Marriage,13.487658977122512,2.414847326646948,3.602436566282484,6.4115157222144825,48.64143937164423
17,1,is,9.607331317497756,2.859572364285091,4.083688395284248,3.2462690930047753,62.45996084049943
17,2,the,13.487658977122512,4.507144315803579,5.162859163348813,5.034617239702584,90.09700377820982
17,3,chief,40.6499525944958,3.728129316987773,6.898282425506691,13.969878450920982,103.91552524706503
17,4,cause,32.88929727524629,4.778754909260432,14.166643382309108,14.047632718168714,103.91552524706503
17,5,of,13.487658977122512,6.21441090324665,15.697899201860176,7.480636896870782,76.27848230935463
17,6,divorce.<EOS>,34.82946110505867,4.739953395909453,31.50629261513027,19.02066606088816,90.09700377820982
18,0,I,7.667167487685381,1.0209775778079373,1.756179549566622,2.87045680130741,21.004396433933827
18,1,find,25.128641955996777,3.763946098542522,8.505371866597434,9.265745282433269,90.09700377820982
18,2,television,40.6499525944958,4.322090944437372,11.731217459785022,13.7236566046365,90.09700377820982
18,3,very,19.30815046655965,4.671304564596182,9.499958979867747,8.420167626114196,90.09700377820982
18,4,educating.,36.76962493487105,3.975862056074791,19.46333017908005,13.448276908134122,90.09700377820982
18,5,Every,15.427822806934891,3.9788467878710208,4.646607201328738,4.9277051222369534,90.09700377820982
18,6,time,23.1884781261844,4.292243626475081,8.426621567306237,7.516274269359325,90.09700377820982
18,7,somebody,17.36798663674727,3.948999469908729,5.104525608318296,6.3953169165378725,90.09700377820982
18,8,turns,13.487658977122512,3.3401141834779833,4.82744122192334,5.1415293571682135,62.45996084049943
18,9,on,13.487658977122512,3.235648570609963,4.095355106290352,3.8488646641746898,76.27848230935463
18,10,the,7.667167487685381,1.629862864238683,7.717868873685456,2.316457647167328,34.82291790278903
18,11,"set,",11.547495147310135,3.10730510337211,4.22368892735749,4.321869789931718,62.45996084049943
18,12,I,3.786839828060625,0.8418936700341888,1.5811788844750705,1.0561905655270245,21.004396433933827
18,13,go,5.727003657873004,1.5313667149631216,2.254931445077543,1.804575387786434,34.82291790278903
18,14,into,9.607331317497756,3.134167689538172,3.821187397646922,4.610208530975386,48.64143937164423
18,15,the,13.487658977122512,4.823525886203869,5.472027005010553,6.042182952787762,76.27848230935463
18,16,other,11.547495147310135,2.6267632841792175,5.040358697784727,3.667438040596651,62.45996084049943
18,17,room,21.248314296372023,3.957953665297417,12.34371978760545,7.39964286848773,76.27848230935463
18,18,and,13.487658977122512,3.641572094897126,6.384947141238143,5.604815199519276,62.45996084049943
18,19,read,21.248314296372023,4.539976365562099,13.268306634839146,9.23658743221537,90.09700377820982
18,20,a,11.547495147310135,2.202931369114679,19.92999861932418,3.427695716582814,62.45996084049943
18,21,book.<EOS>,3.786839828060625,0.9791913326607292,2.779933440352195,1.2052195777518424,21.004396433933827
19,0,I,3.786839828060625,1.2090156809703738,1.9399302479127505,1.454681185171645,21.004396433933827
19,1,was,21.248314296372023,4.516098511192267,6.816615448463968,7.649104475907532,90.09700377820982
19,2,supposed,40.6499525944958,4.64444197843012,7.017866213319252,13.189096017308351,103.91552524706503
19,3,to,13.487658977122512,2.9938852951154025,5.259109529149166,4.185799822248189,62.45996084049943
19,4,like,17.36798663674727,3.4445797963460034,5.329109795185786,6.210650531824513,76.27848230935463
19,5,the,17.36798663674727,3.7878239529123543,8.228287480202479,6.2236095763658,90.09700377820982
19,6,"play,",9.607331317497756,1.7343284771067031,7.7295355846915585,2.7343868336238812,48.64143937164423
19,7,but,7.667167487685381,1.3522828071893729,3.6053532440340095,1.610189719667107,48.64143937164423
19,8,then,21.248314296372023,5.0414113073285955,5.991195644782153,7.70742017634333,103.91552524706503
19,9,I,9.607331317497756,2.220839759892054,4.8828580992023305,2.5529602100458426,62.45996084049943
19,10,saw,13.487658977122512,3.3938393558101083,5.553693982053276,4.500056652374434,76.27848230935463
19,11,it,7.667167487685381,1.600015546276392,4.885774776953857,2.7181880279472703,34.82291790278903
19,12,under,19.30815046655965,7.829150805006617,8.409121500797081,10.166398878052815,103.91552524706503
19,13,adverse,29.00896961562153,4.650411442022579,7.096616512610449,9.719311841378364,103.91552524706503
19,14,conditions,17.36798663674727,4.435510752694079,6.005779033539783,5.374792158911406,103.91552524706503
19,15,-,0.0,0.0,0.0,0.0,0.0
19,16,the,3.786839828060625,1.134397386064645,1.8670133041246049,1.3736871567885922,21.004396433933827
19,17,curtain,34.82946110505867,5.560754639872467,8.992457051102251,12.806804203340342,103.91552524706503
19,18,was,13.487658977122512,1.4537636882611638,3.0803512487593574,3.0745617528327034,48.64143937164423
19,19,up.<EOS>,19.30815046655965,6.63525808651496,29.021283170830245,9.136154837020383,90.09700377820982
20,0,Some,21.248314296372023,6.339769638688274,8.02995339309872,9.414774294658084,90.09700377820982
20,1,cause,40.6499525944958,4.035556691999374,10.873714200836424,11.553016643970684,103.91552524706503
20,2,happiness,30.949133445433908,4.474312266045058,10.302045361537356,8.80893896235285,103.91552524706503
20,3,wherever,40.6499525944958,5.363762341321344,10.555796325920106,15.230145532561286,103.91552524706503
20,4,they,17.36798663674727,5.005594525773846,6.592031261596477,6.042182952787762,103.91552524706503
20,5,"go,",3.786839828060625,0.9015883059587716,1.6395124395055882,1.120985788233467,21.004396433933827
20,6,others,32.88929727524629,4.930976230868118,6.166196309873705,11.62429138894777,103.91552524706503
20,7,whenever,54.23109940318244,5.232434142287262,11.077881643443233,21.69670875866423,103.91552524706503
20,8,they,30.949133445433908,5.205571556121199,33.81046803883569,12.978511543512411,103.91552524706503
20,9,go.<EOS>,3.786839828060625,1.2060309491741448,3.902854374689646,1.4514414240363234,21.004396433933827
21,0,He,9.607331317497756,1.6776185729783497,3.290352046869218,3.37585953841766,34.82291790278903
21,1,has,29.00896961562153,4.519083242988495,8.639539043167623,9.307862177192456,103.91552524706503
21,2,no,15.427822806934891,3.169984471092922,6.933282558525002,5.588616393842665,76.27848230935463
21,3,"enemies,",25.128641955996777,3.951984201704958,10.523712870653322,7.827291338350248,90.09700377820982
21,4,but,13.487658977122512,2.1402520013938666,2.8499337063888146,4.726839931846983,48.64143937164423
21,5,is,7.667167487685381,2.6775037247151134,3.3749357016634676,3.048643663750126,48.64143937164423
21,6,intensely,32.88929727524629,4.802632763630264,7.574951663860689,12.505506417755386,103.91552524706503
21,7,disliked,25.128641955996777,5.608510348612134,6.78744867094871,11.44286476536973,103.91552524706503
21,8,by,9.607331317497756,2.841663973507716,5.76952813566619,3.657718757190684,48.64143937164423
21,9,his,17.36798663674727,4.841434276981244,14.589561656280353,6.7290123134760504,76.27848230935463
21,10,friends.<EOS>,7.667167487685381,3.0326868084663814,10.46829599337433,3.434175238853458,48.64143937164423
22,0,He,3.786839828060625,1.4746568108347675,2.199514567798551,1.7430199262153137,21.004396433933827
22,1,was,27.06880578580915,3.8176712708746465,6.21869650940117,8.355372403407753,90.09700377820982
22,2,happily,29.00896961562153,5.354808145932656,8.694955920446613,11.037894623454466,103.91552524706503
22,3,married,27.06880578580915,4.148976500256082,7.061616379592139,9.06811985317862,103.91552524706503
22,4,-,0.0,0.0,0.0,0.0,0.0
22,5,but,17.36798663674727,2.7700304103982165,3.465352711960769,6.051902236193729,62.45996084049943
22,6,his,23.1884781261844,6.023388068287985,7.583701697115266,9.631838290724666,103.91552524706503
22,7,wife,9.607331317497756,2.0656337064881383,3.806604008889293,2.7441061170298475,48.64143937164423
22,8,wasn't.<EOS>,23.1884781261844,5.468227954189365,23.173344279020924,9.301382654921811,103.91552524706503
23,0,Honesty,38.709788764683424,4.6892129553735575,8.105787014638393,15.278741949591115,103.91552524706503
23,1,is,5.727003657873004,1.629862864238683,2.8849338394071253,1.9114875052520637,34.82291790278903
23,2,the,13.487658977122512,4.653396173818807,5.305776373173579,5.643692333143142,76.27848230935463
23,3,best,23.1884781261844,4.832480081592555,6.399530529995772,8.141548168476493,103.91552524706503
23,4,policy,11.547495147310135,3.8743811750030006,4.544523480025333,4.347787879014295,76.27848230935463
23,5,--,5.727003657873004,1.817900967401119,7.009116180064674,2.1155924567773567,34.82291790278903
23,6,when,27.06880578580915,4.605640465079141,6.1341128546069195,9.71607208024304,90.09700377820982
23,7,there,30.949133445433908,5.360777609525115,13.8953923514172,11.834875862743706,103.91552524706503
23,8,is,9.607331317497756,4.205686404384435,6.102029399340136,4.70740136503505,62.45996084049943
23,9,money,27.06880578580915,5.23840360587972,22.006673178410587,11.193403157949929,90.09700377820982
23,10,in,7.667167487685381,2.7013815790849462,11.319965896819877,3.0745617528327034,48.64143937164423
23,11,it.<EOS>,0.0,0.0,0.0,0.0,0.0
24,0,I,0.0,0.0,0.0,0.0,0.0
